RT,Stimuli,Response,Condition,Correct,Age,L1,ID,Fold,Time_taken,Sex,Language,Verb,Noun,Frequency,Score,Item,Accuracy,outliers,mAccuracy,mRT,iAccuracy,iRT
732,spark a fire,y,Idiom,y,28,English,P091,3,466.0,Male,English,spark,fire,5462,6.5,spark fire,1,,0.8598726114649682,1237.4713375796175,0.9838709677419356,1042.483870967742
697,skip rope,y,Compositional,y,28,English,P091,3,466.0,Male,English,skip,rope,4595,7.7,skip rope,1,,0.8598726114649682,1237.4713375796175,0.918032786885246,1080.1639344262296
1598,pierce the darkness,y,Collocation,y,28,English,P091,3,466.0,Male,English,pierce,darkness,1797,7.6,pierce darkness,1,,0.8598726114649682,1237.4713375796175,0.7868852459016393,1410.0655737704917
1278,scrape the bottom,y,Idiom,y,28,English,P091,3,466.0,Male,English,scrape,bottom,5734,8.7,scrape bottom,1,,0.8598726114649682,1237.4713375796175,0.9830508474576272,1110.6440677966102
995,drain the swamp,y,Idiom,y,28,English,P091,3,466.0,Male,English,drain,swamp,8256,9.6,drain swamp,1,,0.8598726114649682,1237.4713375796175,0.7868852459016393,1253.950819672131
2986,hurt a business,y,Collocation,y,28,English,P091,3,466.0,Male,English,hurt,business,11397,5.9,hurt business,1,,0.8598726114649682,1237.4713375796175,0.8360655737704918,1247.016393442623
1031,throw money,y,Idiom,y,28,English,P091,3,466.0,Male,English,throw,money,43659,7.3,throw money,1,,0.8598726114649682,1237.4713375796175,0.967741935483871,1068.0967741935483
956,sweeten the milk,y,Compositional,y,28,English,P091,3,466.0,Male,English,sweeten,milk,2791,7.5,sweeten milk,1,,0.8598726114649682,1237.4713375796175,0.7833333333333333,1256.8166666666666
744,raise a hand,y,Compositional,y,28,English,P091,3,466.0,Male,English,raise,hand,134259,8.6,raise hand,1,,0.8598726114649682,1237.4713375796175,0.9838709677419356,915.9193548387096
635,stir the pot,y,Idiom,y,28,English,P091,3,466.0,Male,English,stir,pot,13006,9.4,stir pot,1,,0.8598726114649682,1237.4713375796175,0.9516129032258064,929.548387096774
944,inflate a balloon,y,Compositional,y,28,English,P091,3,466.0,Male,English,inflate,balloon,4946,9.4,inflate balloon,1,,0.8598726114649682,1237.4713375796175,0.9836065573770492,963.9344262295082
1075,chase one's tail,y,Idiom,y,28,English,P091,3,466.0,Male,English,chase,tail,7173,8.5,chase tail,1,,0.8598726114649682,1237.4713375796175,0.9516129032258064,1100.3225806451612
868,fan the flames,y,Idiom,y,28,English,P091,3,466.0,Male,English,fan,flame,17553,10.9,fan flame,1,,0.8598726114649682,1237.4713375796175,0.967741935483871,981.2258064516128
1310,level the field,y,Idiom,y,28,English,P091,3,466.0,Male,English,level,field,4459,5.9,level field,1,,0.8598726114649682,1237.4713375796175,0.967741935483871,1072.516129032258
727,hold the key,y,Idiom,y,28,English,P091,3,466.0,Male,English,hold,key,59256,7.2,hold key,1,,0.8598726114649682,1237.4713375796175,0.9516129032258064,997.6935483870968
1312,spin a tale,y,Collocation,y,28,English,P091,3,466.0,Male,English,spin,tale,8646,8.3,spin tale,1,,0.8598726114649682,1237.4713375796175,0.9016393442622952,1135.4426229508197
1129,weave a basket,y,Compositional,y,28,English,P091,3,466.0,Male,English,weave,basket,7588,8.5,weave basket,1,,0.8598726114649682,1237.4713375796175,0.9672131147540984,1006.9180327868852
1394,strain relations,y,Collocation,y,28,English,P091,3,466.0,Male,English,strain,relation,5144,7.5,strain relation,1,,0.8598726114649682,1237.4713375796175,0.8947368421052632,1216.3157894736842
1519,abandon the plan,y,Collocation,y,28,English,P091,3,466.0,Male,English,abandon,plan,19302,6.7,abandon plan,1,,0.8598726114649682,1237.4713375796175,0.9836065573770492,1193.655737704918
814,unleash fury,y,Collocation,y,28,English,P091,3,466.0,Male,English,unleash,fury,3432,8.5,unleash fury,1,,0.8598726114649682,1237.4713375796175,0.967741935483871,1037.5806451612902
765,drop a hint,y,Collocation,y,28,English,P091,3,466.0,Male,English,drop,hint,15554,7.8,drop hint,1,,0.8598726114649682,1237.4713375796175,1.0,892.0322580645161
1367,dangle the prospect,y,Collocation,y,28,English,P091,3,466.0,Male,English,dangle,prospect,447,4.8,dangle prospect,1,,0.8598726114649682,1237.4713375796175,0.7457627118644068,1333.271186440678
1034,kick the door,y,Compositional,y,28,English,P091,3,466.0,Male,English,kick,door,9371,6.7,kick door,1,,0.8598726114649682,1237.4713375796175,0.9833333333333332,883.6166666666667
1482,shatter the myth,y,Collocation,y,28,English,P091,3,466.0,Male,English,shatter,myth,2665,7.4,shatter myth,1,,0.8598726114649682,1237.4713375796175,0.8360655737704918,1143.2622950819673
1109,crash a spaceship,y,Compositional,y,28,English,P091,3,466.0,Male,English,crash,spaceship,1083,7.2,crash spaceship,1,,0.8598726114649682,1237.4713375796175,0.7377049180327869,1238.311475409836
889,dent a can,y,Compositional,y,28,English,P091,3,466.0,Male,English,dent,can,925,6.8,dent can,1,,0.8598726114649682,1237.4713375796175,0.6935483870967742,1199.774193548387
775,push an agenda,y,Collocation,y,28,English,P091,3,466.0,Male,English,push,agenda,28530,8.4,push agenda,1,,0.8598726114649682,1237.4713375796175,1.0,935.6065573770492
1023,bend one's leg,y,Compositional,y,28,English,P091,3,466.0,Male,English,bend,leg,7787,7.5,bend leg,1,,0.8598726114649682,1237.4713375796175,0.8524590163934426,1078.7540983606557
844,ignite a debate,y,Collocation,y,28,English,P091,3,466.0,Male,English,ignite,debate,2905,6.6,ignite debate,1,,0.8598726114649682,1237.4713375796175,0.9032258064516128,1154.8870967741937
613,unlock the car,y,Compositional,y,28,English,P091,3,466.0,Male,English,unlock,car,5734,5.3,unlock car,1,,0.8598726114649682,1237.4713375796175,1.0,819.2741935483871
1112,unearth talent,y,Collocation,y,28,English,P091,3,466.0,Male,English,unearth,talent,1111,5.1,unearth talent,1,,0.8598726114649682,1237.4713375796175,0.8387096774193549,1124.354838709677
586,build trust,y,Collocation,y,28,English,P091,3,466.0,Male,English,build,trust,79084,7.6,build trust,1,,0.8598726114649682,1237.4713375796175,1.0,876.1935483870968
624,pay the price,y,Idiom,y,28,English,P091,3,466.0,Male,English,pay,price,278026,9.7,pay price,1,,0.8598726114649682,1237.4713375796175,1.0,777.7741935483871
1600,cultivate one's garden,y,Idiom,y,28,English,P091,3,466.0,Male,English,cultivate,garden,4189,6.9,cultivate garden,1,,0.8598726114649682,1237.4713375796175,0.8870967741935484,1156.7096774193549
1637,spread butter,y,Compositional,y,28,English,P091,3,466.0,Male,English,spread,butter,3074,5.8,spread butter,1,,0.8598726114649682,1237.4713375796175,1.0,813.3064516129032
902,float an idea,y,Collocation,y,28,English,P091,3,466.0,Male,English,float,idea,14114,5.9,float idea,1,,0.8598726114649682,1237.4713375796175,0.9032258064516128,950.2258064516128
1040,distort the picture,y,Idiom,y,28,English,P091,3,466.0,Male,English,distort,picture,1905,4.1,distort picture,1,,0.8598726114649682,1237.4713375796175,0.918032786885246,1122.4590163934429
804,stimulate the brain,y,Idiom,y,28,English,P091,3,466.0,Male,English,stimulate,brain,6316,7.3,stimulate brain,1,,0.8598726114649682,1237.4713375796175,1.0,959.3709677419356
673,smell fear,y,Collocation,y,28,English,P091,3,466.0,Male,English,smell,fear,2087,5.8,smell fear,1,,0.8598726114649682,1237.4713375796175,0.9661016949152542,955.2203389830509
2043,battle a disease,y,Collocation,y,28,English,P091,3,466.0,Male,English,battle,disease,4809,6.5,battle disease,1,,0.8598726114649682,1237.4713375796175,0.935483870967742,1000.548387096774
1363,spill the secret,y,Collocation,y,28,English,P091,3,466.0,Male,English,spill,secret,2935,6.6,spill secret,1,,0.8598726114649682,1237.4713375796175,0.9833333333333332,987.5666666666668
616,lock eyes,y,Collocation,y,28,English,P091,3,466.0,Male,English,lock,eye,26037,7.5,lock eye,1,,0.8598726114649682,1237.4713375796175,0.9838709677419356,844.8709677419355
2216,taste the flavor,y,Compositional,y,28,English,P091,3,466.0,Male,English,taste,flavor,4555,7.2,taste flavor,1,,0.8598726114649682,1237.4713375796175,0.9836065573770492,1036.770491803279
1999,share a bed,y,Idiom,y,28,English,P091,3,466.0,Male,English,share,bed,15565,6.0,share bed,1,,0.8598726114649682,1237.4713375796175,1.0,873.3225806451613
529,navigate waters,y,Compositional,y,28,English,P091,3,466.0,Male,English,navigate,water,12267,6.5,navigate water,1,,0.8598726114649682,1237.4713375796175,0.9193548387096774,1146.3709677419354
914,strike a pose,y,Collocation,y,28,English,P091,3,466.0,Male,English,strike,pose,13132,8.6,strike pose,1,,0.8598726114649682,1237.4713375796175,0.9836065573770492,868.7868852459017
811,fight the man,y,Idiom,y,28,English,P091,3,466.0,Male,English,fight,man,17711,5.9,fight man,1,,0.8598726114649682,1237.4713375796175,0.9836065573770492,962.688524590164
732,run a marathon,y,Compositional,y,28,English,P091,3,466.0,Male,English,run,marathon,42041,7.2,run marathon,1,,0.8598726114649682,1237.4713375796175,0.967741935483871,852.5483870967741
785,spew venom,n,Idiom,y,28,English,P091,3,466.0,Male,English,spew,venom,2067,9.4,spew venom,0,,0.8598726114649682,1237.4713375796175,0.7258064516129032,1068.274193548387
1809,carry a load,y,Compositional,y,28,English,P091,3,466.0,Male,English,carry,load,45814,8.2,carry load,1,,0.8598726114649682,1237.4713375796175,1.0,831.4193548387096
903,lift a finger,y,Idiom,y,28,English,P091,3,466.0,Male,English,lift,finger,20457,8.2,lift finger,1,,0.8598726114649682,1237.4713375796175,1.0,823.4516129032259
1739,sow the crop,y,Compositional,y,28,English,P091,3,466.0,Male,English,sow,crop,5292,7.9,sow crop,1,,0.8598726114649682,1237.4713375796175,0.8548387096774194,1199.854838709677
853,twist one's arm,y,Idiom,y,28,English,P091,3,466.0,Male,English,twist,arm,11204,7.6,twist arm,1,,0.8598726114649682,1237.4713375796175,0.9838709677419356,917.1451612903226
609,catch one's eye,y,Idiom,y,28,English,P091,3,466.0,Male,English,catch,eye,163400,9.7,catch eye,1,,0.8598726114649682,1237.4713375796175,0.9836065573770492,858.688524590164
827,forge a wheel,y,Compositional,y,28,English,P091,3,466.0,Male,English,forge,wheel,6475,7.4,forge wheel,1,,0.8598726114649682,1237.4713375796175,0.5901639344262295,1151.7540983606557
2754,cover expenses,y,Collocation,y,28,English,P091,3,466.0,Male,English,cover,expense,58741,7.9,cover expense,1,,0.8598726114649682,1237.4713375796175,1.0,955.4754098360656
1291,spin a tale,n,Collocation,y,29,English,P093,3,400.0,Male,English,spin,tale,8646,8.3,spin tale,0,,0.9146341463414634,962.4573170731708,0.9016393442622952,1135.4426229508197
914,abandon the plan,y,Collocation,y,29,English,P093,3,400.0,Male,English,abandon,plan,19302,6.7,abandon plan,1,,0.9146341463414634,962.4573170731708,0.9836065573770492,1193.655737704918
766,cast a line,y,Compositional,y,29,English,P093,3,400.0,Male,English,cast,line,7730,5.3,cast line,1,,0.9146341463414634,962.4573170731708,0.9516129032258064,1041.774193548387
1104,pick one's brain,y,Idiom,y,29,English,P093,3,400.0,Male,English,pick,brain,13281,7.5,pick brain,1,,0.9146341463414634,962.4573170731708,0.9344262295081968,930.2786885245902
1255,erase the board,y,Compositional,y,29,English,P093,3,400.0,Male,English,erase,board,3931,6.3,erase board,1,,0.9146341463414634,962.4573170731708,0.8833333333333333,1209.0333333333333
1009,inflate a balloon,y,Compositional,y,29,English,P093,3,400.0,Male,English,inflate,balloon,4946,9.4,inflate balloon,1,,0.9146341463414634,962.4573170731708,0.9836065573770492,963.9344262295082
866,hold the key,y,Idiom,y,29,English,P093,3,400.0,Male,English,hold,key,59256,7.2,hold key,1,,0.9146341463414634,962.4573170731708,0.9516129032258064,997.6935483870968
887,capture a scene,y,Collocation,y,29,English,P093,3,400.0,Male,English,capture,scene,10061,6.3,capture scene,1,,0.9146341463414634,962.4573170731708,0.9838709677419356,1060.967741935484
874,stifle a yawn,y,Compositional,y,29,English,P093,3,400.0,Male,English,stifle,yawn,2819,9.5,stifle yawn,1,,0.9146341463414634,962.4573170731708,0.819672131147541,1170.311475409836
1211,skip rope,n,Compositional,y,29,English,P093,3,400.0,Male,English,skip,rope,4595,7.7,skip rope,0,,0.9146341463414634,962.4573170731708,0.918032786885246,1080.1639344262296
1101,blow smoke,y,Idiom,y,29,English,P093,3,400.0,Male,English,blow,smoke,11725,8.6,blow smoke,1,,0.9146341463414634,962.4573170731708,0.9830508474576272,932.457627118644
832,spark a fire,y,Idiom,y,29,English,P093,3,400.0,Male,English,spark,fire,5462,6.5,spark fire,1,,0.9146341463414634,962.4573170731708,0.9838709677419356,1042.483870967742
1150,sweeten the milk,y,Compositional,y,29,English,P093,3,400.0,Male,English,sweeten,milk,2791,7.5,sweeten milk,1,,0.9146341463414634,962.4573170731708,0.7833333333333333,1256.8166666666666
663,beat an egg,y,Compositional,y,29,English,P093,3,400.0,Male,English,beat,egg,12025,7.3,beat egg,1,,0.9146341463414634,962.4573170731708,1.0,893.7903225806451
1013,smear one's reputation,y,Collocation,y,29,English,P093,3,400.0,Male,English,smear,reputation,1085,5.4,smear reputation,1,,0.9146341463414634,962.4573170731708,0.9836065573770492,1245.377049180328
1167,slash the bill,n,Idiom,y,29,English,P093,3,400.0,Male,English,slash,bill,1279,4.4,slash bill,0,,0.9146341463414634,962.4573170731708,0.8524590163934426,1242.327868852459
1025,dangle the prospect,y,Collocation,y,29,English,P093,3,400.0,Male,English,dangle,prospect,447,4.8,dangle prospect,1,,0.9146341463414634,962.4573170731708,0.7457627118644068,1333.271186440678
1081,close a case,y,Collocation,y,29,English,P093,3,400.0,Male,English,close,case,27515,6.5,close case,1,,0.9146341463414634,962.4573170731708,1.0,1170.75
969,chase one's tail,y,Idiom,y,29,English,P093,3,400.0,Male,English,chase,tail,7173,8.5,chase tail,1,,0.9146341463414634,962.4573170731708,0.9516129032258064,1100.3225806451612
723,crack an egg,y,Compositional,y,29,English,P093,3,400.0,Male,English,crack,egg,7478,7.7,crack egg,1,,0.9146341463414634,962.4573170731708,0.967741935483871,829.3387096774194
884,throw money,y,Idiom,y,29,English,P093,3,400.0,Male,English,throw,money,43659,7.3,throw money,1,,0.9146341463414634,962.4573170731708,0.967741935483871,1068.0967741935483
1181,flood one's inbox,y,Collocation,y,29,English,P093,3,400.0,Male,English,flood,inbox,1404,6.9,flood inbox,1,,0.9146341463414634,962.4573170731708,0.9344262295081968,1311.672131147541
755,weave a basket,y,Compositional,y,29,English,P093,3,400.0,Male,English,weave,basket,7588,8.5,weave basket,1,,0.9146341463414634,962.4573170731708,0.9672131147540984,1006.9180327868852
884,stir the pot,y,Idiom,y,29,English,P093,3,400.0,Male,English,stir,pot,13006,9.4,stir pot,1,,0.9146341463414634,962.4573170731708,0.9516129032258064,929.548387096774
776,strain relations,y,Collocation,y,29,English,P093,3,400.0,Male,English,strain,relation,5144,7.5,strain relation,1,,0.9146341463414634,962.4573170731708,0.8947368421052632,1216.3157894736842
662,unleash fury,y,Collocation,y,29,English,P093,3,400.0,Male,English,unleash,fury,3432,8.5,unleash fury,1,,0.9146341463414634,962.4573170731708,0.967741935483871,1037.5806451612902
732,raise a hand,y,Compositional,y,29,English,P093,3,400.0,Male,English,raise,hand,134259,8.6,raise hand,1,,0.9146341463414634,962.4573170731708,0.9838709677419356,915.9193548387096
647,soften skin,y,Compositional,y,29,English,P093,3,400.0,Male,English,soften,skin,6229,7.3,soften skin,1,,0.9146341463414634,962.4573170731708,0.9838709677419356,1047.8064516129032
914,scrape the bottom,y,Idiom,y,29,English,P093,3,400.0,Male,English,scrape,bottom,5734,8.7,scrape bottom,1,,0.9146341463414634,962.4573170731708,0.9830508474576272,1110.6440677966102
763,drain the swamp,y,Idiom,y,29,English,P093,3,400.0,Male,English,drain,swamp,8256,9.6,drain swamp,1,,0.9146341463414634,962.4573170731708,0.7868852459016393,1253.950819672131
768,cross the line,y,Idiom,y,29,English,P093,3,400.0,Male,English,cross,line,189753,9.8,cross line,1,,0.9146341463414634,962.4573170731708,0.9838709677419356,817.4516129032259
818,hurt a business,y,Collocation,y,29,English,P093,3,400.0,Male,English,hurt,business,11397,5.9,hurt business,1,,0.9146341463414634,962.4573170731708,0.8360655737704918,1247.016393442623
712,drop a hint,y,Collocation,y,29,English,P093,3,400.0,Male,English,drop,hint,15554,7.8,drop hint,1,,0.9146341463414634,962.4573170731708,1.0,892.0322580645161
757,level the field,y,Idiom,y,29,English,P093,3,400.0,Male,English,level,field,4459,5.9,level field,1,,0.9146341463414634,962.4573170731708,0.967741935483871,1072.516129032258
639,fan the flames,y,Idiom,y,29,English,P093,3,400.0,Male,English,fan,flame,17553,10.9,fan flame,1,,0.9146341463414634,962.4573170731708,0.967741935483871,981.2258064516128
1217,pierce the darkness,y,Collocation,y,29,English,P093,3,400.0,Male,English,pierce,darkness,1797,7.6,pierce darkness,1,,0.9146341463414634,962.4573170731708,0.7868852459016393,1410.0655737704917
637,fuel the car,y,Compositional,y,29,English,P093,3,400.0,Male,English,fuel,car,4448,5.0,fuel car,1,,0.9146341463414634,962.4573170731708,0.9666666666666668,914.95
794,shift the blame,y,Collocation,y,29,English,P093,3,400.0,Male,English,shift,blame,11839,8.4,shift blame,1,,0.9146341463414634,962.4573170731708,0.9672131147540984,1050.8196721311476
824,unearth talent,y,Collocation,y,29,English,P093,3,400.0,Male,English,unearth,talent,1111,5.1,unearth talent,1,,0.9146341463414634,962.4573170731708,0.8387096774193549,1124.354838709677
636,share a bed,y,Idiom,y,29,English,P093,3,400.0,Male,English,share,bed,15565,6.0,share bed,1,,0.9146341463414634,962.4573170731708,1.0,873.3225806451613
594,kick the door,y,Compositional,y,29,English,P093,3,400.0,Male,English,kick,door,9371,6.7,kick door,1,,0.9146341463414634,962.4573170731708,0.9833333333333332,883.6166666666667
955,forge a wheel,n,Compositional,y,29,English,P093,3,400.0,Male,English,forge,wheel,6475,7.4,forge wheel,0,,0.9146341463414634,962.4573170731708,0.5901639344262295,1151.7540983606557
992,crash a spaceship,y,Compositional,y,29,English,P093,3,400.0,Male,English,crash,spaceship,1083,7.2,crash spaceship,1,,0.9146341463414634,962.4573170731708,0.7377049180327869,1238.311475409836
1617,cut taxes,y,Collocation,y,29,English,P093,3,400.0,Male,English,cut,tax,40766,8.0,cut tax,1,,0.9146341463414634,962.4573170731708,0.9836065573770492,895.5245901639345
1523,distort the picture,y,Idiom,y,29,English,P093,3,400.0,Male,English,distort,picture,1905,4.1,distort picture,1,,0.9146341463414634,962.4573170731708,0.918032786885246,1122.4590163934429
636,enter a competition,y,Collocation,y,29,English,P093,3,400.0,Male,English,enter,competition,35716,7.4,enter competition,1,,0.9146341463414634,962.4573170731708,0.9836065573770492,918.0655737704918
641,spread butter,y,Compositional,y,29,English,P093,3,400.0,Male,English,spread,butter,3074,5.8,spread butter,1,,0.9146341463414634,962.4573170731708,1.0,813.3064516129032
685,float an idea,y,Collocation,y,29,English,P093,3,400.0,Male,English,float,idea,14114,5.9,float idea,1,,0.9146341463414634,962.4573170731708,0.9032258064516128,950.2258064516128
1039,dent a can,y,Compositional,y,29,English,P093,3,400.0,Male,English,dent,can,925,6.8,dent can,1,,0.9146341463414634,962.4573170731708,0.6935483870967742,1199.774193548387
624,run a marathon,y,Compositional,y,29,English,P093,3,400.0,Male,English,run,marathon,42041,7.2,run marathon,1,,0.9146341463414634,962.4573170731708,0.967741935483871,852.5483870967741
806,build trust,y,Collocation,y,29,English,P093,3,400.0,Male,English,build,trust,79084,7.6,build trust,1,,0.9146341463414634,962.4573170731708,1.0,876.1935483870968
651,spill the secret,y,Collocation,y,29,English,P093,3,400.0,Male,English,spill,secret,2935,6.6,spill secret,1,,0.9146341463414634,962.4573170731708,0.9833333333333332,987.5666666666668
690,carry a load,y,Compositional,y,29,English,P093,3,400.0,Male,English,carry,load,45814,8.2,carry load,1,,0.9146341463414634,962.4573170731708,1.0,831.4193548387096
618,push an agenda,y,Collocation,y,29,English,P093,3,400.0,Male,English,push,agenda,28530,8.4,push agenda,1,,0.9146341463414634,962.4573170731708,1.0,935.6065573770492
608,bend one's leg,y,Compositional,y,29,English,P093,3,400.0,Male,English,bend,leg,7787,7.5,bend leg,1,,0.9146341463414634,962.4573170731708,0.8524590163934426,1078.7540983606557
922,taste the flavor,n,Compositional,y,29,English,P093,3,400.0,Male,English,taste,flavor,4555,7.2,taste flavor,0,,0.9146341463414634,962.4573170731708,0.9836065573770492,1036.770491803279
715,twist one's arm,y,Idiom,y,29,English,P093,3,400.0,Male,English,twist,arm,11204,7.6,twist arm,1,,0.9146341463414634,962.4573170731708,0.9838709677419356,917.1451612903226
772,cultivate one's garden,y,Idiom,y,29,English,P093,3,400.0,Male,English,cultivate,garden,4189,6.9,cultivate garden,1,,0.9146341463414634,962.4573170731708,0.8870967741935484,1156.7096774193549
706,stimulate the brain,y,Idiom,y,29,English,P093,3,400.0,Male,English,stimulate,brain,6316,7.3,stimulate brain,1,,0.9146341463414634,962.4573170731708,1.0,959.3709677419356
807,shatter the myth,y,Collocation,y,29,English,P093,3,400.0,Male,English,shatter,myth,2665,7.4,shatter myth,1,,0.9146341463414634,962.4573170731708,0.8360655737704918,1143.2622950819673
740,face the window,y,Compositional,y,29,English,P093,3,400.0,Male,English,face,window,8743,5.4,face window,1,,0.9146341463414634,962.4573170731708,0.9508196721311476,973.032786885246
632,catch one's eye,y,Idiom,y,29,English,P093,3,400.0,Male,English,catch,eye,163400,9.7,catch eye,1,,0.9146341463414634,962.4573170731708,0.9836065573770492,858.688524590164
754,cover expenses,y,Collocation,y,29,English,P093,3,400.0,Male,English,cover,expense,58741,7.9,cover expense,1,,0.9146341463414634,962.4573170731708,1.0,955.4754098360656
1273,battle a disease,y,Collocation,y,29,English,P093,3,400.0,Male,English,battle,disease,4809,6.5,battle disease,1,,0.9146341463414634,962.4573170731708,0.935483870967742,1000.548387096774
738,strike a pose,y,Collocation,y,29,English,P093,3,400.0,Male,English,strike,pose,13132,8.6,strike pose,1,,0.9146341463414634,962.4573170731708,0.9836065573770492,868.7868852459017
745,smell fear,y,Collocation,y,29,English,P093,3,400.0,Male,English,smell,fear,2087,5.8,smell fear,1,,0.9146341463414634,962.4573170731708,0.9661016949152542,955.2203389830509
1255,grasp the nettle,y,Idiom,y,29,English,P093,3,400.0,Male,English,grasp,nettle,2108,7.9,grasp nettle,1,,0.9146341463414634,962.4573170731708,0.5344827586206896,1234.6206896551723
582,pay the price,y,Idiom,y,29,English,P093,3,400.0,Male,English,pay,price,278026,9.7,pay price,1,,0.9146341463414634,962.4573170731708,1.0,777.7741935483871
1020,ignite a debate,y,Collocation,y,29,English,P093,3,400.0,Male,English,ignite,debate,2905,6.6,ignite debate,1,,0.9146341463414634,962.4573170731708,0.9032258064516128,1154.8870967741937
792,spew venom,y,Idiom,y,29,English,P093,3,400.0,Male,English,spew,venom,2067,9.4,spew venom,1,,0.9146341463414634,962.4573170731708,0.7258064516129032,1068.274193548387
794,unlock the car,y,Compositional,y,29,English,P093,3,400.0,Male,English,unlock,car,5734,5.3,unlock car,1,,0.9146341463414634,962.4573170731708,1.0,819.2741935483871
637,lock eyes,y,Collocation,y,29,English,P093,3,400.0,Male,English,lock,eye,26037,7.5,lock eye,1,,0.9146341463414634,962.4573170731708,0.9838709677419356,844.8709677419355
553,lift a finger,y,Idiom,y,29,English,P093,3,400.0,Male,English,lift,finger,20457,8.2,lift finger,1,,0.9146341463414634,962.4573170731708,1.0,823.4516129032259
589,fight the man,y,Idiom,y,29,English,P093,3,400.0,Male,English,fight,man,17711,5.9,fight man,1,,0.9146341463414634,962.4573170731708,0.9836065573770492,962.688524590164
1056,sow the crop,y,Compositional,y,29,English,P093,3,400.0,Male,English,sow,crop,5292,7.9,sow crop,1,,0.9146341463414634,962.4573170731708,0.8548387096774194,1199.854838709677
898,navigate waters,y,Compositional,y,29,English,P093,3,400.0,Male,English,navigate,water,12267,6.5,navigate water,1,,0.9146341463414634,962.4573170731708,0.9193548387096774,1146.3709677419354
1659,weave a basket,y,Compositional,y,52,English,P096,3,646.0,Female,English,weave,basket,7588,8.5,weave basket,1,,0.9390243902439024,1657.628048780488,0.9672131147540984,1006.9180327868852
1892,skip rope,y,Compositional,y,52,English,P096,3,646.0,Female,English,skip,rope,4595,7.7,skip rope,1,,0.9390243902439024,1657.628048780488,0.918032786885246,1080.1639344262296
1619,pick one's brain,y,Idiom,y,52,English,P096,3,646.0,Female,English,pick,brain,13281,7.5,pick brain,1,,0.9390243902439024,1657.628048780488,0.9344262295081968,930.2786885245902
1657,stir the pot,y,Idiom,y,52,English,P096,3,646.0,Female,English,stir,pot,13006,9.4,stir pot,1,,0.9390243902439024,1657.628048780488,0.9516129032258064,929.548387096774
2007,pierce the darkness,n,Collocation,y,52,English,P096,3,646.0,Female,English,pierce,darkness,1797,7.6,pierce darkness,0,,0.9390243902439024,1657.628048780488,0.7868852459016393,1410.0655737704917
1869,hold the key,y,Idiom,y,52,English,P096,3,646.0,Female,English,hold,key,59256,7.2,hold key,1,,0.9390243902439024,1657.628048780488,0.9516129032258064,997.6935483870968
2107,dangle the prospect,y,Collocation,y,52,English,P096,3,646.0,Female,English,dangle,prospect,447,4.8,dangle prospect,1,,0.9390243902439024,1657.628048780488,0.7457627118644068,1333.271186440678
1434,raise a hand,y,Compositional,y,52,English,P096,3,646.0,Female,English,raise,hand,134259,8.6,raise hand,1,,0.9390243902439024,1657.628048780488,0.9838709677419356,915.9193548387096
1785,stifle a yawn,y,Compositional,y,52,English,P096,3,646.0,Female,English,stifle,yawn,2819,9.5,stifle yawn,1,,0.9390243902439024,1657.628048780488,0.819672131147541,1170.311475409836
2594,flood one's inbox,y,Collocation,y,52,English,P096,3,646.0,Female,English,flood,inbox,1404,6.9,flood inbox,1,,0.9390243902439024,1657.628048780488,0.9344262295081968,1311.672131147541
1784,close a case,y,Collocation,y,52,English,P096,3,646.0,Female,English,close,case,27515,6.5,close case,1,,0.9390243902439024,1657.628048780488,1.0,1170.75
1792,erase the board,y,Compositional,y,52,English,P096,3,646.0,Female,English,erase,board,3931,6.3,erase board,1,,0.9390243902439024,1657.628048780488,0.8833333333333333,1209.0333333333333
1783,sweeten the milk,y,Compositional,y,52,English,P096,3,646.0,Female,English,sweeten,milk,2791,7.5,sweeten milk,1,,0.9390243902439024,1657.628048780488,0.7833333333333333,1256.8166666666666
1702,cast a line,y,Compositional,y,52,English,P096,3,646.0,Female,English,cast,line,7730,5.3,cast line,1,,0.9390243902439024,1657.628048780488,0.9516129032258064,1041.774193548387
1472,drop a hint,y,Collocation,y,52,English,P096,3,646.0,Female,English,drop,hint,15554,7.8,drop hint,1,,0.9390243902439024,1657.628048780488,1.0,892.0322580645161
2137,spin a tale,y,Collocation,y,52,English,P096,3,646.0,Female,English,spin,tale,8646,8.3,spin tale,1,,0.9390243902439024,1657.628048780488,0.9016393442622952,1135.4426229508197
1662,hurt a business,y,Collocation,y,52,English,P096,3,646.0,Female,English,hurt,business,11397,5.9,hurt business,1,,0.9390243902439024,1657.628048780488,0.8360655737704918,1247.016393442623
1516,shift the blame,y,Collocation,y,52,English,P096,3,646.0,Female,English,shift,blame,11839,8.4,shift blame,1,,0.9390243902439024,1657.628048780488,0.9672131147540984,1050.8196721311476
1422,spark a fire,y,Idiom,y,52,English,P096,3,646.0,Female,English,spark,fire,5462,6.5,spark fire,1,,0.9390243902439024,1657.628048780488,0.9838709677419356,1042.483870967742
1379,crack an egg,y,Compositional,y,52,English,P096,3,646.0,Female,English,crack,egg,7478,7.7,crack egg,1,,0.9390243902439024,1657.628048780488,0.967741935483871,829.3387096774194
1524,throw money,y,Idiom,y,52,English,P096,3,646.0,Female,English,throw,money,43659,7.3,throw money,1,,0.9390243902439024,1657.628048780488,0.967741935483871,1068.0967741935483
